iter	Passed	Remaining
860	3994	11255
861	3998	11248
862	4001	11239
863	4005	11234
864	4010	11229
865	4014	11223
866	4020	11222
867	4027	11223
868	4032	11219
869	4036	11214
870	4040	11208
871	4050	11218
872	4059	11225
873	4068	11232
874	4076	11238
875	4085	11245
876	4093	11249
877	4097	11243
878	4102	11237
879	4106	11232
880	4111	11227
881	4115	11222
882	4120	11219
883	4125	11214
884	4128	11204
885	4132	11199
886	4136	11193
887	4141	11187
888	4145	11182
889	4151	11180
890	4159	11185
891	4165	11183
892	4168	11175
893	4172	11169
894	4176	11162
895	4180	11156
896	4184	11148
897	4188	11142
898	4192	11136
899	4196	11131
900	4201	11125
901	4205	11120
902	4210	11115
903	4214	11109
904	4218	11103
905	4222	11097
906	4227	11092
907	4231	11087
908	4235	11081
909	4238	11072
910	4243	11066
911	4247	11061
912	4251	11055
913	4256	11050
914	4259	11042
915	4263	11036
916	4268	11030
917	4272	11025
918	4275	11015
919	4281	11015
920	4289	11018
921	4293	11013
922	4298	11008
923	4302	11002
924	4306	10997
925	4311	10992
926	4315	10987
927	4320	10983
928	4325	10978
929	4329	10973
930	4334	10968
931	4338	10962
932	4342	10956
933	4347	10951
934	4351	10946
935	4356	10941
936	4360	10936
937	4364	10929
938	4368	10924
939	4373	10918
940	4377	10912
941	4381	10907
942	4385	10900
943	4389	10895
944	4394	10890
945	4398	10885
946	4403	10880
947	4407	10875
948	4412	10870
949	4416	10864
950	4421	10859
951	4425	10854
952	4429	10849
953	4433	10843
954	4438	10838
955	4442	10833
956	4447	10827
957	4451	10822
958	4456	10818
959	4460	10812
960	4465	10807
961	4468	10799
962	4472	10794
963	4477	10789
964	4481	10784
965	4486	10779
966	4489	10770
967	4493	10765
968	4498	10759
969	4502	10754
970	4506	10748
971	4510	10743
972	4515	10738
973	4519	10733
974	4524	10728
975	4528	10723
976	4533	10717
977	4538	10715
978	4543	10712
979	4548	10708
980	4553	10703
981	4558	10699
982	4563	10697
983	4569	10694
984	4575	10692
985	4579	10686
986	4583	10680
987	4588	10677
988	4593	10673
989	4598	10669
990	4603	10665
991	4607	10659
992	4612	10654
993	4617	10651
994	4622	10647
995	4627	10644
996	4632	10639
997	4636	10634
998	4640	10628
999	4644	10622
1000	4649	10617
1001	4653	10612
1002	4658	10608
1003	4666	10610
1004	4670	10606
1005	4675	10600
1006	4679	10595
1007	4684	10590
1008	4688	10584
1009	4692	10579
1010	4696	10572
1011	4700	10566
1012	4704	10561
1013	4708	10555
1014	4713	10550
1015	4719	10548
1016	4723	10542
1017	4731	10545
1018	4740	10550
1019	4745	10548
1020	4752	10547
1021	4756	10542
1022	4760	10535
1023	4765	10530
1024	4769	10525
1025	4776	10526
1026	4784	10527
1027	4788	10522
1028	4792	10517
1029	4797	10511
1030	4801	10506
1031	4804	10497
1032	4808	10492
1033	4812	10486
1034	4816	10480
1035	4820	10474
1036	4825	10469
1037	4829	10464
1038	4833	10458
1039	4836	10450
1040	4841	10445
1041	4846	10440
1042	4850	10435
1043	4854	10429
1044	4858	10424
1045	4862	10418
1046	4866	10412
1047	4871	10406
1048	4874	10398
1049	4878	10394
1050	4883	10388
1051	4887	10383
1052	4892	10378
1053	4896	10373
1054	4900	10368
1055	4905	10363
1056	4909	10358
1057	4914	10353
1058	4918	10348
1059	4922	10342
1060	4927	10337
1061	4931	10332
1062	4935	10326
1063	4940	10322
1064	4944	10316
1065	4948	10309
1066	4956	10312
1067	4963	10312
1068	4969	10311
1069	4974	10306
1070	4981	10307
1071	4986	10302
1072	4991	10299
1073	4995	10294
1074	5000	10288
1075	5004	10283
1076	5009	10278
1077	5013	10272
1078	5017	10267
1079	5022	10262
1080	5026	10256
1081	5030	10251
1082	5034	10245
1083	5038	10240
1084	5043	10235
1085	5047	10230
1086	5052	10225
1087	5060	10227
1088	5069	10231
1089	5076	10231
1090	5082	10230
1091	5086	10224
1092	5090	10218
1093	5094	10212
1094	5098	10207
1095	5103	10201
1096	5106	10195
1097	5110	10189
1098	5114	10183
1099	5119	10178
1100	5123	10173
1101	5128	10168
1102	5132	10163
1103	5137	10158
1104	5141	10153
1105	5144	10145
1106	5149	10140
1107	5153	10135
1108	5159	10132
1109	5164	10129
1110	5170	10127
1111	5175	10123
1112	5181	10121
1113	5186	10117
1114	5191	10112
1115	5195	10107
1116	5200	10102
1117	5204	10096
1118	5208	10091
1119	5213	10086
1120	5217	10080
1121	5221	10074
1122	5225	10068
1123	5229	10062
1124	5233	10056
1125	5237	10051
1126	5241	10046
1127	5244	10038
1128	5249	10033
1129	5253	10027
1130	5257	10022
1131	5261	10017
1132	5266	10012
1133	5270	10007
1134	5274	10001
1135	5279	9996
1136	5283	9990
1137	5287	9985
1138	5292	9980
1139	5297	9976
1140	5303	9975
1141	5309	9972
1142	5314	9969
1143	5319	9964
1144	5324	9960
1145	5328	9954
1146	5332	9949
1147	5337	9944
1148	5341	9939
1149	5345	9933
1150	5350	9928
1151	5355	9925
1152	5360	9921
1153	5365	9916
1154	5369	9911
1155	5373	9906
1156	5378	9901
1157	5382	9896
1158	5387	9891
1159	5391	9885
1160	5395	9880
1161	5401	9877
1162	5406	9873
1163	5411	9869
1164	5415	9863
1165	5419	9859
1166	5424	9853
1167	5428	9848
1168	5433	9843
1169	5437	9838
1170	5441	9833
1171	5446	9828
1172	5450	9822
1173	5454	9817
1174	5459	9813
1175	5463	9807
1176	5468	9802
1177	5474	9801
1178	5479	9797
1179	5483	9791
1180	5488	9786
1181	5492	9781
1182	5497	9776
1183	5501	9771
1184	5506	9766
1185	5513	9767
1186	5518	9763
1187	5524	9760
1188	5529	9757
1189	5534	9752
1190	5540	9750
1191	5544	9745
1192	5549	9740
1193	5553	9735
1194	5557	9729
1195	5563	9726
1196	5569	9723
1197	5575	9722
1198	5579	9716
1199	5584	9711
1200	5588	9707
1201	5593	9702
1202	5598	9697
1203	5602	9693
1204	5607	9688
1205	5611	9683
1206	5616	9678
1207	5620	9673
1208	5625	9668
1209	5629	9663
1210	5634	9658
1211	5638	9653
1212	5643	9648
1213	5648	9644
1214	5652	9639
1215	5657	9634
1216	5661	9629
1217	5666	9625
1218	5670	9620
1219	5675	9615
1220	5679	9610
1221	5684	9605
1222	5688	9600
1223	5693	9595
1224	5697	9590
1225	5702	9586
1226	5706	9581
1227	5711	9576
1228	5716	9572
1229	5721	9567
1230	5725	9563
1231	5729	9557
1232	5734	9552
1233	5738	9547
1234	5742	9541
1235	5747	9536
1236	5751	9531
1237	5755	9526
1238	5760	9521
1239	5765	9516
1240	5769	9512
1241	5774	9507
1242	5778	9502
1243	5782	9497
1244	5787	9492
1245	5791	9486
1246	5799	9487
1247	5805	9484
1248	5809	9479
1249	5814	9474
1250	5818	9469
1251	5823	9465
1252	5827	9459
1253	5831	9454
1254	5836	9449
1255	5844	9450
1256	5851	9449
1257	5855	9444
1258	5859	9438
1259	5864	9433
1260	5868	9428
1261	5872	9423
1262	5877	9418
1263	5882	9414
1264	5889	9413
1265	5893	9408
1266	5898	9403
1267	5902	9398
1268	5906	9393
1269	5910	9387
1270	5915	9382
1271	5919	9377
1272	5923	9371
1273	5927	9366
1274	5931	9360
1275	5935	9354
1276	5940	9349
1277	5944	9344
1278	5948	9339
1279	5953	9334
1280	5957	9329
1281	5962	9324
1282	5966	9320
1283	5971	9315
1284	5976	9310
1285	5980	9305
1286	5984	9300
1287	5989	9295
1288	5993	9290
1289	5998	9285
1290	6002	9280
1291	6006	9275
1292	6011	9269
1293	6015	9264
1294	6019	9259
1295	6023	9253
1296	6027	9248
1297	6032	9243
1298	6036	9238
1299	6040	9233
1300	6045	9228
1301	6049	9222
1302	6053	9217
1303	6057	9211
1304	6061	9206
1305	6066	9201
1306	6070	9196
1307	6074	9191
1308	6079	9186
1309	6083	9181
1310	6087	9176
1311	6092	9171
1312	6096	9165
1313	6100	9160
1314	6105	9155
1315	6109	9150
1316	6114	9146
1317	6123	9148
1318	6128	9143
1319	6132	9138
1320	6136	9133
1321	6141	9128
1322	6145	9122
1323	6149	9117
1324	6154	9112
1325	6158	9107
1326	6162	9102
1327	6166	9097
1328	6171	9092
1329	6179	9092
1330	6185	9089
1331	6189	9084
1332	6193	9079
1333	6198	9074
1334	6202	9069
1335	6206	9062
1336	6210	9057
1337	6214	9052
1338	6219	9047
1339	6223	9042
1340	6228	9037
1341	6232	9032
1342	6236	9027
1343	6241	9022
1344	6245	9017
1345	6248	9010
1346	6252	9005
1347	6257	9000
1348	6263	8997
1349	6267	8992
1350	6271	8987
1351	6276	8982
1352	6280	8977
1353	6284	8972
1354	6292	8971
1355	6301	8973
1356	6306	8969
1357	6311	8965
1358	6316	8960
1359	6320	8955
1360	6329	8957
1361	6336	8956
1362	6341	8951
1363	6345	8946
1364	6349	8940
1365	6354	8935
1366	6358	8931
1367	6363	8927
1368	6368	8922
1369	6373	8918
1370	6378	8914
1371	6383	8909
1372	6387	8904
1373	6392	8900
1374	6397	8895
1375	6402	8891
1376	6406	8886
1377	6411	8881
1378	6415	8876
1379	6420	8872
1380	6424	8866
1381	6429	8862
1382	6433	8857
1383	6437	8852
1384	6441	8846
1385	6446	8841
1386	6450	8836
1387	6454	8830
1388	6458	8825
1389	6462	8820
1390	6467	8814
1391	6471	8809
1392	6476	8805
1393	6480	8800
1394	6484	8794
1395	6488	8789
1396	6494	8786
1397	6498	8781
1398	6503	8776
1399	6508	8772
1400	6514	8769
1401	6519	8765
1402	6523	8760
1403	6532	8761
1404	6542	8763
1405	6552	8765
1406	6556	8761
1407	6561	8756
1408	6565	8751
1409	6570	8746
1410	6574	8741
1411	6583	8741
1412	6588	8738
1413	6593	8733
1414	6597	8728
1415	6602	8723
1416	6606	8718
1417	6610	8713
1418	6615	8708
1419	6619	8702
1420	6622	8695
1421	6628	8693
1422	6633	8689
1423	6637	8683
1424	6641	8678
1425	6646	8673
1426	6650	8669
1427	6655	8664
1428	6659	8659
1429	6664	8654
1430	6669	8649
1431	6673	8644
1432	6678	8640
1433	6682	8635
1434	6687	8630
1435	6691	8625
1436	6695	8620
1437	6700	8615
1438	6704	8610
1439	6709	8605
1440	6713	8600
1441	6720	8598
1442	6725	8593
1443	6729	8588
1444	6735	8586
1445	6740	8581
1446	6744	8576
1447	6749	8571
1448	6753	8566
1449	6757	8561
1450	6761	8555
1451	6765	8550
1452	6770	8545
1453	6774	8540
1454	6779	8535
1455	6783	8530
1456	6787	8525
1457	6792	8520
1458	6796	8515
1459	6800	8510
1460	6805	8505
1461	6810	8501
1462	6814	8496
1463	6819	8491
1464	6823	8486
1465	6828	8481
1466	6832	8476
1467	6835	8469
1468	6839	8464
1469	6842	8457
1470	6846	8452
1471	6850	8447
1472	6855	8442
1473	6859	8437
1474	6863	8432
1475	6868	8427
1476	6872	8422
1477	6877	8417
1478	6881	8412
1479	6886	8407
1480	6890	8402
1481	6894	8397
1482	6899	8393
1483	6907	8391
1484	6911	8387
1485	6915	8382
1486	6924	8381
1487	6933	8382
1488	6937	8377
1489	6941	8372
1490	6946	8367
1491	6953	8366
1492	6958	8361
1493	6961	8354
1494	6966	8350
1495	6970	8345
1496	6975	8340
1497	6979	8335
1498	6984	8331
1499	6989	8326
1500	6993	8321
1501	6998	8316
1502	7002	8311
1503	7006	8306
1504	7015	8306
1505	7017	8299
1506	7021	8293
1507	7025	8288
1508	7029	8282
1509	7033	8277
1510	7037	8271
1511	7041	8266
1512	7045	8260
1513	7049	8255
1514	7054	8250
1515	7058	8245
1516	7062	8240
1517	7067	8235
1518	7071	8230
1519	7075	8225
1520	7080	8220
1521	7084	8215
1522	7088	8210
1523	7093	8205
1524	7097	8200
1525	7101	8195
1526	7106	8190
1527	7110	8185
1528	7115	8180
1529	7119	8175
1530	7127	8174
1531	7132	8170
1532	7136	8165
1533	7141	8160
1534	7145	8155
1535	7149	8150
1536	7154	8145
1537	7158	8140
1538	7162	8135
1539	7167	8130
1540	7171	8125
1541	7176	8120
1542	7180	8115
1543	7184	8110
1544	7188	8105
1545	7193	8100
1546	7197	8095
1547	7202	8090
1548	7207	8086
1549	7211	8081
1550	7215	8076
1551	7221	8073
1552	7225	8067
1553	7229	8062
1554	7233	8057
1555	7238	8052
1556	7243	8048
1557	7248	8043
1558	7252	8038
1559	7256	8033
1560	7261	8028
1561	7265	8023
1562	7274	8023
1563	7279	8019
1564	7284	8014
1565	7288	8009
1566	7292	8004
1567	7297	7999
1568	7302	7995
1569	7306	7991
1570	7311	7986
1571	7316	7981
1572	7321	7977
1573	7326	7973
1574	7331	7968
1575	7336	7964
1576	7340	7959
1577	7345	7955
1578	7352	7952
1579	7362	7953
1580	7369	7951
1581	7378	7951
1582	7382	7947
1583	7387	7942
1584	7391	7937
1585	7395	7932
1586	7400	7926
1587	7404	7922
1588	7408	7917
1589	7414	7913
1590	7418	7908
1591	7423	7903
1592	7427	7898
1593	7432	7893
1594	7436	7888
1595	7440	7883
1596	7444	7877
1597	7448	7873
1598	7453	7868
1599	7457	7863
1600	7461	7858
1601	7466	7853
1602	7471	7848
1603	7475	7843
1604	7480	7838
1605	7485	7834
1606	7490	7830
1607	7495	7826
1608	7501	7823
1609	7507	7819
1610	7512	7815
1611	7517	7811
1612	7522	7806
1613	7527	7802
1614	7531	7797
1615	7536	7792
1616	7541	7788
1617	7546	7784
1618	7551	7779
1619	7555	7774
1620	7559	7769
1621	7564	7764
1622	7568	7759
1623	7573	7755
1624	7577	7750
1625	7582	7745
1626	7586	7740
1627	7591	7736
1628	7596	7731
1629	7601	7727
1630	7606	7722
1631	7610	7717
1632	7615	7713
1633	7619	7708
1634	7624	7703
1635	7628	7698
1636	7632	7693
1637	7639	7690
1638	7649	7691
1639	7654	7687
1640	7659	7683
1641	7664	7678
1642	7669	7674
1643	7673	7669
1644	7678	7664
1645	7682	7659
1646	7687	7654
1647	7691	7649
1648	7695	7644
1649	7699	7638
1650	7703	7633
1651	7707	7628
1652	7712	7623
1653	7716	7618
1654	7721	7613
1655	7725	7608
1656	7729	7603
1657	7733	7598
1658	7738	7593
1659	7742	7588
1660	7746	7583
1661	7750	7578
1662	7754	7572
1663	7759	7567
1664	7763	7562
1665	7767	7557
1666	7770	7551
1667	7774	7546
1668	7779	7541
1669	7783	7536
1670	7787	7531
1671	7791	7525
1672	7795	7521
1673	7800	7515
1674	7804	7510
1675	7808	7505
1676	7812	7500
1677	7817	7495
1678	7821	7490
1679	7825	7485
1680	7829	7480
1681	7834	7475
1682	7838	7470
1683	7844	7467
1684	7849	7462
1685	7853	7457
1686	7858	7452
1687	7862	7448
